sport,market,game/event,player,site,odds
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,Best Line: BetRiver,+1400
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,BetRivers,+1400
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,Sugarhouse,+1400
PGA,Top 10,PGA - Sony Open in Hawaii,Cameron Smith,888sports,+1400
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,Best Line: BetRiver,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,BetRivers,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,Sugarhouse,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Nick Taylor,888sports,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,Best Line: BetRiver,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,BetRivers,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,Sugarhouse,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Russell Henley,888sports,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,Best Line: BetRiver,+8000
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,BetRivers,+8000
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,Sugarhouse,+8000
PGA,Top 10,PGA - Sony Open in Hawaii,Kyle Stanley,888sports,+8000
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,Best Line: BetRiver,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,BetRivers,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,Sugarhouse,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Harry Higgs,888sports,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,Best Line: BetRiver,+1800
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,BetRivers,+1800
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,Sugarhouse,+1800
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Kisner,888sports,+1800
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,Best Line: BetRiver,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,BetRivers,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,Sugarhouse,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Brice Garnett,888sports,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,Best Line: BetRiver,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,BetRivers,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,Sugarhouse,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Troy Merritt,888sports,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,Best Line: BetRiver,+2200
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,BetRivers,+2200
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,Sugarhouse,+2200
PGA,Top 10,PGA - Sony Open in Hawaii,Billy Horschel,888sports,+2200
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,Best Line: BetRiver,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,BetRivers,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,Sugarhouse,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Chris Kirk,888sports,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,Best Line: BetRiver,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,BetRivers,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,Sugarhouse,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Roger Sloan,888sports,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,Best Line: BetRiver,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,BetRivers,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,Sugarhouse,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Erik Van Rooyen,888sports,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,Best Line: BetRiver,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,BetRivers,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,Sugarhouse,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Talor Gooch,888sports,+5000
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,Best Line: BetRiver,+3500
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,BetRivers,+3500
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,Sugarhouse,+3500
PGA,Top 10,PGA - Sony Open in Hawaii,Brendon Todd,888sports,+3500
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,Best Line: BetRiver,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,BetRivers,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,Sugarhouse,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Sebastian Munoz,888sports,+10000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,Best Line: BetRiver,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,BetRivers,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,Sugarhouse,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryan Armour,888sports,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,Best Line: BetRiver,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,BetRivers,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,Sugarhouse,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,Martin Trainer,888sports,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,Best Line: BetRiver,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,BetRivers,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,Sugarhouse,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,William McGirt,888sports,+25000
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,Best Line: BetRiver,+1200
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,BetRivers,+1200
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,Sugarhouse,+1200
PGA,Top 10,PGA - Sony Open in Hawaii,Harris English,888sports,+1200
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,Best Line: BetRiver,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,BetRivers,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,Sugarhouse,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Zach Johnson,888sports,+2500
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,Best Line: BetRiver,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,BetRivers,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,Sugarhouse,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Keegan Bradley,888sports,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,Best Line: BetRiver,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,BetRivers,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,Sugarhouse,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Kevin Na,888sports,+6600
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,Best Line: BetRiver,+15000
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,BetRivers,+15000
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,Sugarhouse,+15000
PGA,Top 10,PGA - Sony Open in Hawaii,Jim Furyk,888sports,+15000
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,Best Line: BetRiver,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,BetRivers,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,Sugarhouse,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Brendan Steele,888sports,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,Best Line: BetRiver,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,BetRivers,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,Sugarhouse,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Robby Shelton,888sports,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,Best Line: BetRiver,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,BetRivers,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,Sugarhouse,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Tyler McCumber,888sports,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,Best Line: BetRiver,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,BetRivers,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,Sugarhouse,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Mark Anderson,888sports,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,Best Line: BetRiver,+100000
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,BetRivers,+100000
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,Sugarhouse,+100000
PGA,Top 10,PGA - Sony Open in Hawaii,Rafael Campos,888sports,+100000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,Best Line: BetRiver,+50000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,BetRivers,+50000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,Sugarhouse,+50000
PGA,Top 10,PGA - Sony Open in Hawaii,Ryosuke Kinoshita,888sports,+50000
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,Best Line: BetRiver,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,BetRivers,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,Sugarhouse,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Bo Hoag,888sports,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,Best Line: BetRiver,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,BetRivers,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,BetMGM,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,Bet365,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,Sugarhouse,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,Rory Sabbatini,888sports,+20000
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,Best Line: BetRiver,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,True Line,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,DraftKings,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,FanDuel,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,PointsBet,No Lines
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,BetRivers,+35000
PGA,Top 10,PGA - Sony Open in Hawaii,J.J. Spaun,BetMGM,No Lines
